,s,ns,vx,vy,vz,wx,wy,wz,x,y,q.x,q.y,q.z,q.w
0,1651541285,687783069,1.2908,0.0,0.0,1.2908,0.0,0.0,-12.106093385478065,34.56595843518996,0.0,0.0,0.8023444282378449,0.5968613058958385
0,1651541285,729917815,1.2894666666666668,0.0,0.0,1.2894666666666668,0.0,0.0,-12.126118886760743,34.61031724717362,0.0,0.0,0.8042070402759502,0.5943492545386055
0,1651541285,792778661,1.2881333333333334,0.0,0.0,1.2881333333333334,0.0,0.0,-12.148108912458001,34.68581362553651,0.0,0.0,0.804762182590129,0.5935973630945237
0,1651541285,840007982,1.2870666666666666,0.0,0.0,1.2870666666666666,0.0,0.0,-12.160461059577903,34.74213809104435,0.0,0.0,0.8055658548262744,0.5925062476784643
0,1651541285,886163284,1.2881333333333334,0.0,0.0,1.2881333333333334,0.0,0.0,-12.189966913500951,34.796899529652414,0.0,0.0,0.8046799015265371,0.5937088984336032
0,1651541285,940085810,1.2886666666666666,0.0,0.0,1.2886666666666666,0.0,0.0,-12.206842671196172,34.87192665342334,0.0,0.0,0.8079004780747981,0.5893189438042126
0,1651541285,981012664,1.2889333333333333,0.0,0.0,1.2889333333333333,0.0,0.0,-12.216230951956774,34.9317236403968,0.0,0.0,0.8089665656283285,0.5878546552469474
0,1651541286,26163795,1.2890666666666666,0.0,0.0,1.2890666666666666,0.0,0.0,-12.206333017889063,34.97598658949565,0.0,0.0,0.8110411645188282,0.584989084903251
0,1651541286,85289907,1.2894666666666668,0.0,0.0,1.2894666666666668,0.0,0.0,-12.253679510236559,35.06078730205909,0.0,0.0,0.8109338602175719,0.5851378250913434
0,1651541286,116527937,1.2905333333333333,0.0,0.0,1.2905333333333333,0.0,0.0,-12.261164000061555,35.10600186225511,0.0,0.0,0.8129962327337348,0.5822689460728221
0,1651541286,168554811,1.2902666666666667,0.0,0.0,1.2902666666666667,0.0,0.0,-12.283326964000512,35.144569970674326,0.0,0.0,0.8131034367884814,0.5821192327030262
0,1651541286,215509572,1.2910666666666666,0.0,0.0,1.2910666666666666,0.0,0.0,-12.307976099792656,35.18902376642343,0.0,0.0,0.8118232369180929,0.5839032728113707
0,1651541286,263759350,1.2906666666666666,0.0,0.0,1.2906666666666666,0.0,0.0,-12.319562854893274,35.27679344275638,0.0,0.0,0.8122781306558599,0.5832702962248479
0,1651541286,305060625,1.2898666666666667,0.0,0.0,1.2898666666666667,0.0,0.0,-12.32682287412746,35.341817448743214,0.0,0.0,0.8122031143557406,0.5833747517941069
0,1651541286,389772272,1.2905333333333333,0.0,0.0,1.2905333333333333,0.0,0.0,-12.350817824364835,35.435201875801575,0.0,0.0,0.8132114273752677,0.5819683620148777
0,1651541286,435439055,1.2894666666666668,0.0,0.0,1.2894666666666668,0.0,0.0,-12.376017884119483,35.48965401106424,0.0,0.0,0.8132747458998065,0.581879873927261
0,1651541286,501228776,1.29,0.0,0.0,1.29,0.0,0.0,-12.407663658494293,35.58978697391098,0.0,0.0,0.8151815729159736,0.5792054930490897
0,1651541286,553355160,1.2888,0.0,0.0,1.2888,0.0,0.0,-12.437687812746917,35.65255317212579,0.0,0.0,0.8154550560212892,0.5788203966769969
0,1651541286,617296104,1.2893333333333334,0.0,0.0,1.2893333333333334,0.0,0.0,-12.462797986941874,35.74147603600915,0.0,0.0,0.8147140367394456,0.5798629478934805
0,1651541286,661675164,1.2884,0.0,0.0,1.2884,0.0,0.0,-12.487877873944234,35.79497409099696,0.0,0.0,0.8136205534637321,0.5813962461018907
0,1651541286,706181954,1.288,0.0,0.0,1.288,0.0,0.0,-12.5006023180273,35.8615422534317,0.0,0.0,0.8157683799052092,0.5783787257038681
0,1651541286,761945162,1.2882666666666667,0.0,0.0,1.2882666666666667,0.0,0.0,-12.523455566227247,35.929428996505784,0.0,0.0,0.81724437509434,0.576291273035313
0,1651541286,803434127,1.2878666666666667,0.0,0.0,1.2878666666666667,0.0,0.0,-12.544497664305814,35.98721580896492,0.0,0.0,0.8189056509603317,0.5739281617286569
0,1651541286,868365804,1.2878666666666667,0.0,0.0,1.2878666666666667,0.0,0.0,-12.581488522560862,36.04012473219481,0.0,0.0,0.8174871568520706,0.575946827738393
0,1651541286,928843215,1.2868,0.0,0.0,1.2868,0.0,0.0,-12.61131215301452,36.12384013783606,0.0,0.0,0.8180507806649295,0.575145999076321
0,1651541286,968796743,1.2878666666666667,0.0,0.0,1.2878666666666667,0.0,0.0,-12.620084248548306,36.165767013608786,0.0,0.0,0.8187888045597822,0.5740948471529446
0,1651541287,28721770,1.2894666666666668,0.0,0.0,1.2894666666666668,0.0,0.0,-12.67684490015999,36.18896094174483,0.0,0.0,0.8154239213335263,0.5788642574188314
0,1651541287,49935430,1.2885333333333333,0.0,0.0,1.2885333333333333,0.0,0.0,-12.702711069095084,36.22288220498076,0.0,0.0,0.810088419884207,0.586307728048598
0,1651541287,103572133,1.2870666666666666,0.0,0.0,1.2870666666666666,0.0,0.0,-12.736015252883126,36.30697624795134,0.0,0.0,0.8109398570661472,0.5851295140578167
0,1651541287,173398537,1.2861333333333334,0.0,0.0,1.2861333333333334,0.0,0.0,-12.757877107495508,36.37858958823986,0.0,0.0,0.811633150076067,0.5841674671681063
0,1651541287,202906112,1.2897333333333334,0.0,0.0,1.2897333333333334,0.0,0.0,-12.777466755585158,36.43618639114736,0.0,0.0,0.813573159788326,0.5814625642911493
0,1651541287,288831698,1.2885333333333333,0.0,0.0,1.2885333333333333,0.0,0.0,-12.809859748951343,36.54445808384724,0.0,0.0,0.8116716011536599,0.5841140401331354
0,1651541287,323786511,1.2865333333333333,0.0,0.0,1.2865333333333333,0.0,0.0,-12.82737744243909,36.58512554720601,0.0,0.0,0.8113677221061715,0.5845360720470915
0,1651541287,385621589,1.2861333333333334,0.0,0.0,1.2861333333333334,0.0,0.0,-12.857755838487536,36.666242773238274,0.0,0.0,0.8132695158260035,0.5818871837634318
0,1651541287,447970366,1.2869333333333333,0.0,0.0,1.2869333333333333,0.0,0.0,-12.870051314191347,36.73250259463443,0.0,0.0,0.8155908239331517,0.5786290762794786
0,1651541287,489229438,1.2878666666666667,0.0,0.0,1.2878666666666667,0.0,0.0,-12.889796224732153,36.78298481984671,0.0,0.0,0.8118421678107551,0.5838769515611434
0,1651541287,544712934,1.2884,0.0,0.0,1.2884,0.0,0.0,-12.918253043230647,36.840247401632716,0.0,0.0,0.8125421198652448,0.582902481934066
0,1651541287,587436923,1.2886666666666666,0.0,0.0,1.2886666666666666,0.0,0.0,-12.938486339305461,36.897208236490485,0.0,0.0,0.8137789618665092,0.5811745015255456
0,1651541287,661686940,1.2877333333333334,0.0,0.0,1.2877333333333334,0.0,0.0,-12.96426011652433,36.95567302337754,0.0,0.0,0.8153279256183122,0.5789994591594537
0,1651541287,705509362,1.2890666666666666,0.0,0.0,1.2890666666666666,0.0,0.0,-12.984079110428826,37.030582001375706,0.0,0.0,0.8120194408673965,0.5836303861635381
0,1651541287,741933924,1.2882666666666667,0.0,0.0,1.2882666666666667,0.0,0.0,-12.995046322761105,37.06395929284848,0.0,0.0,0.8120495949442513,0.5835884297609724
0,1651541287,804242194,1.2892,0.0,0.0,1.2892,0.0,0.0,-13.02383404514951,37.149774625193494,0.0,0.0,0.8088119843506939,0.5880673209511755
0,1651541287,844365718,1.2893333333333334,0.0,0.0,1.2893333333333334,0.0,0.0,-13.046610940677645,37.2015555832026,0.0,0.0,0.8092169643655206,0.5875099187103582
0,1651541287,900305865,1.2877333333333334,0.0,0.0,1.2877333333333334,0.0,0.0,-13.05415087292303,37.25493183922408,0.0,0.0,0.8033627866421951,0.5954899101063652
0,1651541287,963644479,1.2888,0.0,0.0,1.2888,0.0,0.0,-13.074368614560136,37.334894860936764,0.0,0.0,0.7985987962669009,0.6018637408924523
0,1651541288,5815925,1.2882666666666667,0.0,0.0,1.2882666666666667,0.0,0.0,-13.08498931874866,37.41179357559908,0.0,0.0,0.7976886267421699,0.6030695273069193
0,1651541288,65893351,1.2898666666666667,0.0,0.0,1.2898666666666667,0.0,0.0,-13.093214184917672,37.475959525044445,0.0,0.0,0.7911828542946072,0.611579668620727
0,1651541288,99074130,1.2894666666666668,0.0,0.0,1.2894666666666668,0.0,0.0,-13.10769068997817,37.52231798184239,0.0,0.0,0.7931255149900954,0.6090582217421384
0,1651541288,141446160,1.2884,0.0,0.0,1.2884,0.0,0.0,-13.117219727848132,37.57775403610668,0.0,0.0,0.7891650422318952,0.6141811916032035
0,1651541288,205896709,1.2897333333333334,0.0,0.0,1.2897333333333334,0.0,0.0,-13.14081721512654,37.64535623728549,0.0,0.0,0.7841448582910161,0.6205778284919323
0,1651541288,275068085,1.2892,0.0,0.0,1.2892,0.0,0.0,-13.163108072632129,37.720477069104994,0.0,0.0,0.7813417315032911,0.6241034358272985
0,1651541288,334685117,1.2888,0.0,0.0,1.2888,0.0,0.0,-13.17188244334633,37.797582079297634,0.0,0.0,0.7787862125479658,0.6272894349064033
0,1651541288,365415589,1.2889333333333333,0.0,0.0,1.2889333333333333,0.0,0.0,-13.177530184860814,37.83228295276508,0.0,0.0,0.7801257587704022,0.6256227301680336
0,1651541288,423960297,1.2904,0.0,0.0,1.2904,0.0,0.0,-13.233106379728886,37.91864527757156,0.0,0.0,0.7805894649730167,0.6250440681849077
0,1651541288,470754053,1.2896,0.0,0.0,1.2896,0.0,0.0,-13.247983979321873,37.9750624939251,0.0,0.0,0.7802429879988848,0.6254765220842202
0,1651541288,497515387,1.2898666666666667,0.0,0.0,1.2898666666666667,0.0,0.0,-13.24277890544902,38.00133371715084,0.0,0.0,0.7816305607124958,0.6237416665257095
0,1651541288,563018294,1.2896,0.0,0.0,1.2896,0.0,0.0,-13.2675471003441,38.08496799941008,0.0,0.0,0.7752577596883659,0.6316450000142294
0,1651541288,622441076,1.2885333333333333,0.0,0.0,1.2885333333333333,0.0,0.0,-13.287451872273705,38.17628031385713,0.0,0.0,0.7767961298513043,0.6297521517613383
0,1651541288,687400398,1.29,0.0,0.0,1.29,0.0,0.0,-13.274779294435461,38.224651592929504,0.0,0.0,0.7791738673355818,0.6268078529033544
0,1651541288,732696760,1.2898666666666667,0.0,0.0,1.2898666666666667,0.0,0.0,-13.314309957750421,38.299360637549185,0.0,0.0,0.7750493045177576,0.6319007640180065
0,1651541288,789660244,1.2898666666666667,0.0,0.0,1.2898666666666667,0.0,0.0,-13.31746225943507,38.35030978547676,0.0,0.0,0.7729509917277111,0.6344657314521785
0,1651541288,854058511,1.2890666666666666,0.0,0.0,1.2890666666666666,0.0,0.0,-13.349967866576298,38.397476094142114,0.0,0.0,0.7700284077974718,0.6380096011698339
0,1651541288,900905541,1.2890666666666666,0.0,0.0,1.2890666666666666,0.0,0.0,-13.356355751457649,38.455921453901695,0.0,0.0,0.770281132349901,0.6377044590919483
0,1651541288,949654717,1.2897333333333334,0.0,0.0,1.2897333333333334,0.0,0.0,-13.363780821746602,38.53745817653399,0.0,0.0,0.7691962836998456,0.6390125797997616
0,1651541288,984347000,1.2893333333333334,0.0,0.0,1.2893333333333334,0.0,0.0,-13.369443201609286,38.57115352129729,0.0,0.0,0.7688873680507653,0.639384246953244
